4,5,0,4,1,3
3
",인,천,광,역,시, ,남,동,구, ,논,현,동, ,6,7,8,-,2, ,제,일,타,워
1,층,1,0,3,호,"
콜,다,방
다,방
1,7,6,5,9,8,.,0,8,4,1
87945,1,서울특별시 서초구 서초동 1365-23번지 1층,스타벅스 서초구청점,커피숍,202591.5852,442462.7064
88018,1,서울특별시 영등포구 여의도동 43-4번지 롯데캐슬아이비 1층 제122호,스타벅스커피 동여의도점,커피숍,193896.2821,446442.5714
88019,1,서울특별시 영등포구 여의도동 23-6번지 1층,스타벅스여의도역R,커피숍,193165.4901,446797.3414
88231,1,서울특별시 영등포구 여의도동 45-21번지 알리안츠타워 1층,스타벅스커피여의도ABL타워점,커피숍,193553.4728,446289.3893
88318,1,서울특별시 종로구 관철동 43-9번지 지상1층,스타벅스 광교점,커피숍,198533.5398,451850.2721
88425,1,서울특별시 송파구 삼전동 130-2 지상1층,스타벅스 석촌서호,커피숍,208461.7118,444909.4852
88436,1,서울특별시 종로구 관수동 59-7번지 (서울극장 1층),스타벅스 서울극장점,커피숍,199205.3298,451945.822
88460,1,서울특별시 종로구 서린동 154-1번지 광화문우체국,스타벅스 광화문우체국,커피숍,197995.2188,451945.0472
88697,1,서울특별시 영등포구 양평동4가 2번지 이레빌딩 신관 1층,스타벅스(선유동이레빌딩점),커피숍,190834.8799,447975.9314
88748,1,서울특별시 서초구 반포동 736-2 1층,스타벅스 강남대로논현R점,커피숍,201928.4882,445018.4336
88774,1,서울특별시 영등포구 영등포동4가 442번지 지하2층,스타벅스타임스퀘어B2점,커피숍,191385.0574,446098.5559
88790,1,서울특별시 영등포구 양평동4가 98-5번지 1층,스타벅스(선유도역점),커피숍,190613.7058,448341.565
88859,1,서울특별시 서초구 서초동 1329-7번지 1층,스타벅스 서초우성사거리점,커피숍,202513.1194,443478.8069
89097,1,서울특별시 종로구 관수동 3-5번지,스타벅스 종로관수점,커피숍,198930.0229,451940.7683
89178,1,서울특별시 종로구 중학동 14번지 트윈트리 B동 101호,스타벅스 경복궁사거리점,커피숍,198176.1592,452574.6715
89248,1,서울특별시 영등포구 문래동3가 77-1번지 대창타운빌 지상1층,스타벅스 문래동점,커피숍,190176.6272,446383.6614
89262,1,서울특별시 서초구 반포동 19-4번지 서울고속버스터미널 본관(점포)1층 18호,스타벅스커피 서울고속터미널점,커피숍,200554.744,444811.3648
89265,1,서울특별시 종로구 수송동 156번지 1층101호,스타벅스 종로구청점,커피숍,198260.0632,452262.4846
89268,1,서울특별시 종로구 숭인동 310번지,스타벅스 동묘앞역점,커피숍,201350.4734,452279.7443
89312,1,서울특별시 서초구 잠원동 21-7번지 1층,스타벅스커피 강남대로신사,커피숍,201650.4901,445846.62
89370,1,서울특별시 영등포구 영등포동4가 434-5번지 B관 지하2층,스타벅스신세계타임스퀘어B2점,커피숍,191581.5003,446108.8072
89438,1,서울특별시 영등포구 여의도동 15-15번지 1층 일부,스타벅스커피여의도일신점,커피숍,192878.6628,447300.2534
89460,1,서울특별시 송파구 석촌동 286-9 1층,스타벅스 석촌역,커피숍,209314.5573,444678.0054
89557,1,서울특별시 영등포구 여의도동 34-11번지 한양증권 1층,스타벅스커피여의도한양증권점,커피숍,193659.1402,446692.9922
89559,1,서울특별시 영등포구 당산동6가 338-1번지 경진빌딩 지상1층,스타벅스커피당산점,커피숍,191096.383,448115.6414
89650,1,서울특별시 종로구 청진동 19번지 지상1~3층,스타벅스 종로수송점,커피숍,198225.363,452155.1216
89744,1,서울특별시 중랑구 묵동 170-1 이마트묵동점 지하1층 B101호,스타벅스묵동이마트점,커피숍,206777.7314,456837.2196
89919,1,서울특별시 영등포구 여의도동 23번지 투 아이에프씨동 1층 101호,스타벅스커피여의도IFC,커피숍,193326.931,446973.9146
89928,1,서울특별시 종로구 연건동 128-8번지,스타벅스 대학로점,커피숍,200059.5961,452693.9469
89995,1,서울특별시 영등포구 신길동 252-9번지 외5필지 1~2층,스타벅스커피영등포신길DT,커피숍,191979.4002,444714.5643
89997,1,서울특별시 중랑구 신내동 563-3번지,스타벅스 중랑구청점,커피숍,208382.9769,455900.3257
90108,1,서울특별시 서초구 서초동 1303-22번지 1층,스타벅스 강남교보타워R점,커피숍,202058.6747,444618.1673
90138,1,서울특별시 영등포구 영등포동8가 35-1번지 리마크빌 1층 106호,스타벅스영등포KT점,커피숍,191536.0371,447172.0534
90146,1,서울특별시 영등포구 여의도동 12번지 1층 102호,스타벅스여의도공원R,커피숍,193293.252,447448.3429
90365,1,서울특별시 종로구 수송동 146-1번지 지상1층,스타벅스 이마빌딩점,커피숍,198076.879,452402.1953
90440,1,서울특별시 종로구 관철동 12-15번지 2층,스타벅스 종로관철점,커피숍,198692.6279,451865.6943
90457,1,서울특별시 영등포구 여의도동 44-22번지 호성빌딩지상1층,스타벅스커피 여의도호성,커피숍,193677.1246,446467.5965
90494,1,서울특별시 종로구 통의동 35-41번지 외 4필지 1층,스타벅스 경복궁역,커피숍,197524.1878,452766.6018
90500,1,서울특별시 송파구 가락동 125-6번지 지상1층,스타벅스 문정로데오점,커피숍,211101.3948,443302.5846
90565,1,서울특별시 영등포구 여의도동 13-19번지 남중빌딩 지상1층,스타벅스커피 여의도 의사당점,커피숍,192956.1254,447539.7495
90610,1,서울특별시 종로구 계동 101-14번지 1~3층,스타벅스 북촌로점,커피숍,198734.7836,453017.3864
90660,1,서울특별시 영등포구 여의도동 17-3번지 태흥빌딩 1층,스타벅스국회의사당역점,커피숍,192585.6934,447295.1942
90807,1,서울특별시 종로구 종로3가 9-3번지,스타벅스 종로3가점,커피숍,199066.4682,452033.9927
90832,1,서울특별시 중랑구 상봉동 501번지,스타벅스커피 상봉,커피숍,208076.3867,455017.5286
90848,1,서울특별시 중랑구 면목동 617-2번지 지상1층,스타벅스커피 사가정역점,커피숍,207702.8399,453039.3455
90899,1,서울특별시 중랑구 상봉동 130-3번지,스타벅스커피 중랑역점,커피숍,206526.0022,454549.1674
90918,1,서울특별시 중랑구 상봉동 100-2번지,스타벅스코리아 상봉역점,커피숍,207584.9182,454966.7437
93307,1,서울특별시 강서구 마곡동 798-3번지 1층 101~104호,스타벅스 마곡역점,커피숍,,
94081,1,서울특별시 종로구 평동 108-1번지 강북삼성병원,스타벅스 강북삼성병원점,커피숍,197111.9696,451776.4437
103310,1,서울특별시 관악구 봉천동 861-6,스타벅스 서울대역점,커피숍,195699.0482,442163.0961
103378,1,서울특별시 강서구 등촌동 668-9번지 (지상 1층),스타벅스커피 등촌점,커피숍,186173.478,450677.7932
103479,1,서울특별시 관악구 봉천동 1657-3번지,스타벅스 낙성대DT점,커피숍,196846.6127,441555.9467
103585,1,서울특별시 관악구 남현동 1060-10번지,스타벅스커피사당점,커피숍,198248.9424,441541.5998
103597,1,서울특별시 관악구 신림동 564-12번지,스타벅스 신림DT점,커피숍,191828.7797,442094.3295
103733,1,서울특별시 관악구 신림동 1422-35번지,스타벅스커피 신림사거리점,커피숍,193781.8082,442506.7153
103923,1,서울특별시 관악구 봉천동 869-1번지 지상1~3층,스타벅스커피 서울대입구역점,커피숍,195625.0759,442105.4431
104019,1,서울특별시 관악구 봉천동 729-21번지,스타벅스커피 보라매대교점,커피숍,193350.027,443216.7506
104066,1,서울특별시 관악구 신림동 1641-2번지,스타벅스 신림역포도몰점,커피숍,193754.4274,442407.2012
104122,1,서울특별시 관악구 신림동 1432-71번지,스타벅스 신림점,커피숍,193665.7688,442658.667
104726,1,서울특별시 중구 태평로2가 69-7번지 1층,스타벅스 태평로점,커피숍,197881.0821,451134.9937
106468,1,서울특별시 송파구 문정동 642번지 송파 테라타워2,스타벅스 문정법원로R,커피숍,210627,442875
108930,1,서울특별시 강남구 삼성동 159번지 코엑스,스타벅스 코엑스 별마당점,커피숍,205130.5917,445590.0968
109180,1,서울특별시 강남구 삼성동 108-6번지 JBK TOWER 빌딩,스타벅스 봉은사역점,커피숍,205511.545,445869.825
109507,1,서울특별시 금천구 시흥동 1031번지,스타벅스 금천구청역점,커피숍,,
109803,1,서울특별시 동작구 상도1동 666-5번지,스타벅스 상도역점,커피숍,195371.7806,444561.3864
111174,1,서울특별시 강동구 명일동 353-2번지,스타벅스 굽은다리역점,커피숍,212594.4291,449246.8776
111489,1,서울특별시 용산구 서계동 219-17 서울역풍림아이원플러스 102호,스타벅스 서울역서부점,커피숍,197142.9508,450296.5892
112814,1,서울특별시 종로구 혜화동 90-18번지 혜화동씨티밸리,스타벅스 동숭길입구점,커피숍,200113.8747,453549.5264
112875,1,서울특별시 송파구 가락동 479번지 헬리오시티,스타벅스 송파헬리오시티점,커피숍,209394.2313,443951.2369
113225,1,서울특별시 강남구 신사동 592번지 윤성빌딩,스타벅스 압구정윤성빌딩점,커피숍,202456.485,446733.385
119163,1,서울특별시 양천구 목동 917-6번지 행복한세상,스타벅스 목동행복한점,커피숍,188977.1711,447466.355
119475,1,서울특별시 강남구 도곡동 956번지 서브원 강남빌딩,스타벅스 양재강남빌딩R점,커피숍,203168.515,442571.3535
119476,1,서울특별시 강남구 신사동 621-1번지,스타벅스 압구정R점,커피숍,202855.6586,447241.6055
119509,1,서울특별시 강서구 마곡동 796-3번지 마곡사이언스타워 (지상 1~2층),스타벅스 마곡사이언스타워R점,커피숍,185247,450934
123276,1,서울특별시 중랑구 묵동 169-12번지,스타벅스 묵동점,커피숍,206715.541,457004.8747
125726,1,서울특별시 송파구 방이동 44-3 현대토픽스,스타벅스 몽촌토성역점,커피숍,209929.5748,446085.1213
126269,1,서울특별시 구로구 구로동 573 NC백화점,스타벅스 구로NC점,커피숍,189570.3609,444336.0513
127875,1,서울특별시 광진구 자양동 227-7 더샵스타시티 지하1층,스타벅스 자양이마트점,커피숍,206349.675,448396.9397
128394,1,서울특별시 중구 남대문로5가 253,스타벅스 숭례문에스지타워,커피숍,197720.3979,450577.0934
128488,1,서울특별시 송파구 마천동 43-1,스타벅스 송파마천사거리DT점,커피숍,212986.1017,444178.7844
128814,1,서울특별시 강동구 천호동 431-4 예경빌딩,스타벅스 천호사거리점,커피숍,210830.1344,448618.9908
129270,1,서울특별시 용산구 원효로1가 133-3 리첸시아 용산,스타벅스용산리첸시아점,커피숍,197045.8495,448447.559
138809,1,서울특별시 강남구 대치동 993-1,스타벅스 대치삼성프라자점,커피숍,205840.185,444245.655
139351,1,서울특별시 성동구 성수동2가 281-20,스타벅스  성수낙낙점,커피숍,205784.4456,449451.9862
139395,1,서울특별시 영등포구 당산동5가 16-7,스타벅스 당산역사거리점,커피숍,191177.5845,447965.6455
139633,1,서울특별시 강동구 길동 457-4 거산 유팰리스,스타벅스 천호대로길동점,커피숍,212060.9351,448068.1746
140227,1,서울특별시 중구 남산동3가 13-31,스타벅스 명동남산,커피숍,198735.0683,450940.7599
141413,1,서울특별시 중구 무교동 32-2,스타벅스 무교로점,커피숍,198068.0599,451666.7326
141842,1,서울특별시 강남구 삼성동 159 아셈타워,스타벅스 코엑스아셈타워점,커피숍,205130.5917,445590.0968
143373,1,서울특별시 종로구 연건동 28-21 서울대학교 치과병원,스타벅스 서울대치과병원점,커피숍,199824.096,452984.3605
149198,1,서울특별시 노원구 상계동 694번지 1층,스타벅스노원마들역점,커피숍,204957.5624,462039.1075
149388,1,서울특별시 노원구 공릉동 597-34번지,스타벅스 공릉DT점,커피숍,206492.09,457601.6208
149731,1,서울특별시 마포구 도화동 22번지 창강빌딩 1층,스타벅스커피공덕오거리점,커피숍,195568.0067,448931.2947
149794,1,서울특별시 마포구 상암동 1654번지,스타벅스상암DMC점,커피숍,190268.3507,452810.7427
150293,1,서울특별시 마포구 상수동 86-22번지 1층~2층 일부,스타벅스홍대삼거리점,커피숍,193151.4158,449777.8753
150375,1,서울특별시 강남구 역삼동 809-10번지 한석타워 지상2층 201호,스타벅스커피 강남대로점,커피숍,202196.5463,444552.1795
150423,1,서울특별시 강남구 수서동 715번지 수서빌딩,스타벅스 수서역R점,커피숍,209009.8641,442872.1606
150439,1,서울특별시 강남구 역삼동 678-39번지 지상1층,스타벅스커피 역삼대로점,커피숍,203383.7287,444401.9945
150454,1,서울특별시 마포구 신공덕동 69-2번지,스타벅스마포이마트,커피숍,195878.7415,449214.2533
150482,1,서울특별시 구로구 구로동 191-7번지 에이스테크노타워8차 101호 일부,스타벅스커피 구로디지털로점,커피숍,190688.7475,442618.7857
150584,1,서울특별시 강남구 대치동 941-19번지,스타벅스 대치은마사거리점,커피숍,205255.2667,444093.3688
150702,1,서울특별시 마포구 서교동 490번지,스타벅스합정메세나몰,커피숍,192311.6426,449855.6439
150765,1,서울특별시 마포구 도화동 50-1번지 일진빌딩 지상1층,스타벅스마포일진빌딩점,커피숍,195189.0438,448689.2062
150795,1,서울특별시 강남구 삼성동 159번지,스타벅스 스타필드코엑스몰R점,커피숍,205130.5917,445590.0968
150989,1,서울특별시 강남구 논현동 238-5번지 지상1층,스타벅스커피 서울세관사거리점,커피숍,203107.2296,445867.6812
151235,1,서울특별시 강남구 역삼동 825번지,스타벅스 강남R점,커피숍,202462.6048,443960.1863
151236,1,서울특별시 강남구 역삼동 813-17번지,스타벅스 강남오거리점,커피숍,202288.2365,444431.6944
151242,1,서울특별시 강남구 대치동 651번지,스타벅스커피 도곡역점,커피숍,205004.7797,443335.5182
151272,1,서울특별시 강남구 삼성동 114-9번지 슈피겐HQ A동,스타벅스 봉은사로 선정릉점,커피숍,204212.7677,445457.6694
151331,1,서울특별시 구로구 구로동 1128-1번지 구로호텔1층,스타벅스 커피 구로호텔점,커피숍,190990.9558,442338.8424
151378,1,서울특별시 강남구 논현동 1-3번지,스타벅스커피 신사역점,커피숍,201753.1885,446003.4452
151394,1,서울특별시 동대문구 이문동 329-1번지,스타벅스외대정문점,커피숍,205162.3148,454785.7313
151498,1,서울특별시 동대문구 회기동 60-40번지,스타벅스경희대삼거리점,커피숍,204524.9763,454361.7357
151504,1,서울특별시 강남구 역삼동 788-10번지,스타벅스도곡공원점,커피숍,203579.748,443435.1584
151832,1,서울특별시 구로구 구로동 212-1번지 에이스트윈타워1 103호,스타벅스 구로에이스점,커피숍,190600.9,442482.539
151915,1,서울특별시 강남구 논현동 59-8번지 1층,스타벅스커피코리아 을지병원사거리점,커피숍,202468.1651,446326.897
151964,1,서울특별시 동대문구 답십리동 497-67번지,스타벅스답십리역점,커피숍,204447.6981,451803.5584
151994,1,서울특별시 동대문구 신설동 76-10번지,스타벅스 신설동역,커피숍,202185.9385,452713.197
152061,1,서울특별시 강남구 청담동 52-1번지 1층,스타벅스 커피 청담점,커피숍,204490.5416,446902.9583
152273,1,서울특별시 구로구 구로동 222-7번지 코오롱디지털타워빌란트 101호,스타벅스 구로디지털타워점,커피숍,190776.4685,442370.1437
152527,1,서울특별시 강남구 역삼동 832-3번지,스타벅스 강남우성점,커피숍,202645.88,443351.145
152603,1,서울특별시 강남구 청담동 132-1번지,스타벅스커피 청담영동대로점,커피숍,204926.5006,446665.7213
152848,1,서울특별시 강남구 삼성동 157-36번지,스타벅스커피 포스코사거리점,커피숍,205009.5644,445042.3254
153016,1,서울특별시 강남구 대치동 960-5번지,스타벅스 대치사거리점,커피숍,205136.9346,444576.067
153078,1,서울특별시 강남구 신사동 533-11번지,스타벅스커피 신사가로수점,커피숍,201918.7048,446631.3502
153081,1,서울특별시 동대문구 회기동 346-18번지 1층 회기역베라체캠퍼스,스타벅스커피 회기역사거리점,커피숍,204881.3132,454280.0406
153117,1,서울특별시 동대문구 회기동 16-41번지,스타벅스 경희대점,커피숍,204595.4983,454513.1812
153198,1,서울특별시 동대문구 장안동 433-7번지,스타벅스 커피(장한평역점),커피숍,205717.4698,451120.5354
153406,1,서울특별시 구로구 구로동 197-12번지 신세계아이엔씨 디지털센터 1층,스타벅스신세계아이엔씨점,커피숍,190346.4386,442638.4493
153411,1,서울특별시 동대문구 이문동 305-60번지,스타벅스외대점,커피숍,205353.6245,454828.6061
153490,1,서울특별시 구로구 구로동 235-2번지 에이스하이엔드타워 103호,스타벅스구로하이엔드점,커피숍,190504.7782,442154.9928
153531,1,서울특별시 강남구 삼성동 37-17번지,스타벅스커피 선정릉역점,커피숍,203870.2672,445396.6942
153913,1,서울특별시 용산구 이태원동 127-6번지 지하1~지상4층,스타벅스이태원역점,커피숍,199469.5244,448008.0048
153980,1,서울특별시 광진구 구의동 75-19번지,스타벅스아차산역점,커피숍,207872.907,449818.8805
154689,1,서울특별시 중구 남대문로4가 17-19번지 1층,스타벅스 숭례문북창점,커피숍,197895.4912,451035.703
155286,1,서울특별시 종로구 평창동 182-11번지 나라빌딩,스타벅스 종로평창동점,커피숍,197025.8499,455981.0128
155380,1,서울특별시 마포구 용강동 112-2번지 근린생활시설1~2,스타벅스마포용강동점,커피숍,194830.0064,448772.7949
155508,1,서울특별시 양천구 목동 602-2번지,스타벅스 등촌역점,커피숍,188272.4726,449639.4848
156097,1,서울특별시 중구 을지로6가 18-131번지 1층,스타벅스 국립중앙의료원점,커피숍,200492.7649,451583.8365
167191,1,서울특별시 구로구 신도림동 692번지 디큐브시티 판매 B201의 일부,스타벅스커피 현대디큐브 B2,커피숍,190107.0454,445157.6264
167192,1,서울특별시 구로구 신도림동 692번지 디큐브시티 판매 201의 일부,스타벅스커피 현대디큐브 2F,커피숍,190107.0454,445157.6264
167442,1,서울특별시 마포구 서교동 395-166번지 1층일부,스타벅스커피서교점,커피숍,192602.6962,449899.3395
167452,1,서울특별시 마포구 서교동 374-20번지 1층,스타벅스커피 서교동사거리,커피숍,192733.3762,450133.22
167581,1,서울특별시 구로구 오류동 55-50,스타벅스커피 오류동역점,커피숍,186212.0841,443782.5558
167612,1,서울특별시 마포구 상암동 1603번지 MBC신사옥 1층,스타벅스커피 상암MBC점,커피숍,190282.7592,453213.1985
167614,1,서울특별시 마포구 신수동 63-14번지 구프라자 1층일부,스타벅스커피서강대점,커피숍,194432.4475,450033.1213
167623,1,서울특별시 마포구 동교동 205-6번지,스타벅스커피동교점,커피숍,192861.0646,450513.2473
167714,1,서울특별시 마포구 노고산동 54-1번지,스타벅스커피 신촌오거리,커피숍,194160.0167,450323.8736
167852,1,서울특별시 마포구 동교동 159-1번지,스타벅스커피홍대역,커피숍,193185.6339,450550.6759
167916,1,서울특별시 마포구 상암동 1647번지 상암디지털큐브빌딩 1층일부,스타벅스상암디지털큐브점,커피숍,190144.1432,452658.5259
168496,1,서울특별시 종로구 동숭동 1-31번지 동덕빌딩,스타벅스 혜화역점,커피숍,200123.4377,453357.2947
169032,1,서울특별시 강동구 명일동 312-28번지,스타벅스 명일역점,커피숍,212636.289,450041.6562
170044,1,서울특별시 중구 명동1가 10-1번지 명동센트럴빌딩 1층-중2층,스타벅스 명동센트럴점,커피숍,198625.2543,451373.686
171356,1,서울특별시 동작구 사당동 147-29 이수자이,스타벅스 이수자이점,커피숍,198202.4725,442471.241
171542,1,서울특별시 강남구 대치동 599 대원빌딩,스타벅스 스탈릿대치B1점,커피숍,205464.7204,443592.9735
171761,1,서울특별시 강동구 고덕동 210-1 고덕센트럴푸르지오,스타벅스 상일동역점,커피숍,214958.714,450615.471
172412,1,서울특별시 마포구 동교동 165-1 미래프라자,스타벅스 홍대역8번출구점,커피숍,193229.0925,450500.6866
173075,1,서울특별시 용산구 한강로3가 63-70,스타벅스용산해링턴스퀘어점,커피숍,197071.4032,447073.6228
173760,1,서울특별시 중랑구 중화동 306-68 중화동 HS빌딩,스타벅스 중화역점,커피숍,206852.3902,455508.596
174233,1,서울특별시 강남구 역삼동 755 한솔필리아,스타벅스 역삼이마트점,커피숍,204213.6432,444113.0282
175199,1,서울특별시 강남구 역삼동 702-10 아남타워빌딩,스타벅스 테헤란로아남타워점,커피숍,203894.0314,444624.8182
176331,1,서울특별시 강남구 대치동 922-1 SH타워,스타벅스 대치한티점,커피숍,204537.4607,444036.1667
