'번호','영업상태구분코드','소재지전체주소','사업장명','업태구분명','좌표정보(x)','좌표정보(y)'
'15442','1','서울특별시 성동구 행당동 317-63번지','카페토스피아','커피숍','202791.2512','450675.4969'
'15459','1','서울특별시 서대문구 연희동 90-1번지 지하1층','(주)콘하스','커피숍','193936.5656','452001.2876'
'15476','1','서울특별시 용산구 원효로2가 35-2','커피레디','커피숍','196686.1264','448204.7474'
'15479','1','서울특별시 성동구 성수동1가 668-138번지','힐링숲 카페','커피숍','203776.4202','449320.26'
'15500','1','서울특별시 서대문구 남가좌동 369-10번지 DMC2차 IPARK 100동 B208호','설빙 명지대점','커피숍','192944.0687','452838.6376'
'15505','1','서울특별시 서초구 우면동 74-17번지 은행나무집 지하1층','갤러리K','커피숍','202071.3109','441172.4667'
'15512','1','서울특별시 영등포구 여의도동 28-1 전국경제인연합회회관 B109~호','할리스커피 전경련회관점','커피숍','192880.9461','446664.7874'
'15534','1','서울특별시 동작구 상도1동 664-1','매머드커피 상도역점','커피숍','195446.0906','444613.1466'
'15537','1','서울특별시 강남구 논현동 89-22번지 국제빌딩','브리즈 피씨 카페(VRIZ PC CAFE)','커피숍','202859.9251','445869.5088'
'15570','1','서울특별시 중구 태평로1가 60-6','(사)한국건축가협회(서울도시건축전시관)','커피숍','197872.5374','451628.9017'
'15580','1','서울특별시 금천구 독산동 1147번지 금천롯데캐슬골드파크1차아파트','메가엠지씨커피 금천롯데캐슬','커피숍','190592.7346','439737.221'
'15586','1','서울특별시 종로구 관철동 19-23번지','맥스피드 종각점','커피숍','198600.2977','451907.6735'
'15609','1','서울특별시 종로구 종로1가 24번지 르메이에르종로타운1','르베르디(Le Belle D)','커피숍','198150.3004','452019.2126'
'15612','1','서울특별시 광진구 화양동 504-2번지 지층','와이낫(Why Not)','커피숍','206636.5213','449232.1418'
'15654','1','서울특별시 영등포구 당산동4가 73-13번지','버즈소커피','커피숍','190825.029','447429.2947'
'15669','1','서울특별시 중랑구 면목동 519번지 중랑문화체육관','티아커피(Tia Coffee)','커피숍','208389.2627','453017.1868'
'15690','1','서울특별시 구로구 구로동 685-124번지 중앙구로하이츠아파트','카페 포레','커피숍','188973.6573','443848.7156'
'15692','1','서울특별시 성북구 길음동 1284번지 길음뉴타운 상가B동 지하2층 29호','디저트39길음뉴타운점','커피숍','201514.9828','456137.0843'
'15694','1','서울특별시 강남구 대치동 935-26번지 장성빌딩','설빙 서울대치점','커피숍','204798.5679','443987.3346'
'15695','1','서울특별시 강남구 청담동 80-15번지','채터박스(CHATTERBOX)','커피숍','203873.0378','447112.26'
'15715','1','서울특별시 관악구 봉천동 926-36번지','빽다방 봉천역점','커피숍','194821.4898','442270.3672'
'15719','1','서울특별시 강남구 역삼동 702-2번지 삼성제일빌딩','아틀리에헤아림(林)강남','커피숍','203846.9057','444606.0406'
'15720','1','서울특별시 강남구 신사동 639번지 YOHAN빌딩','부키부키 본점','커피숍','203094.2812','447385.1573'
'15793','1','서울특별시 성북구 정릉동 266-98번지','모던양갱집','커피숍','200848.7441','456728.7438'
'15797','1','서울특별시 은평구 갈현동 462-19번지 1층','연춘커피','커피숍','192588.0587','456930.4323'
'15798','1','서울특별시 중구 남대문로5가 500번지 제일빌딩','투썸플레이스 CJ더센터점','커피숍','197802.2921','450252.401'
'15815','1','서울특별시 노원구 상계동 1049-94번지 1층','커피베이노원수락점','커피숍','204677.5014','463492.3362'
'15818','1','서울특별시 용산구 청파동2가 63-21번지','공차숙명여대점','커피숍','196943.4078','449205.0739'
'15819','1','서울특별시 용산구 후암동 262-2','#dono','커피숍','198242.105','449393.6742'
'15839','1','서울특별시 동작구 사당동 203-16번지','커피집 총신대점','커피숍','196946.3935','442852.3768'
'15852','1','서울특별시 광진구 자양동 553-453번지','카페온','커피숍','205959.0393','447977.3093'
'15863','1','서울특별시 중구 신당동 250-7번지','우드 L.Y.J','커피숍','201096.5937','451439.2564'
'15888','1','서울특별시 구로구 오류동 55-30번지 더세인트빌딩','위치커피 더세인트점','커피숍','186237.2934','443794.006'
'15905','1','서울특별시 강서구 가양동 276-2번지 한림빌딩 102-1호','콘레드커피 가양점','커피숍','185838.385','452001.5489'
'15906','1','서울특별시 양천구 목동 405-221번지','디저트 테이블','커피숍','188650.2433','446833.0716'
'15918','1','서울특별시 영등포구 영등포동4가 82번지 송호빌딩','에스파냐도넛&머핀','커피숍','191420.2945','446326.1189'
'15919','1','서울특별시 영등포구 여의도동 23-10번지 삼성생명(주)여의도빌딩','빌리엔젤여의도삼성생명점','커피숍','193289.9271','446893.4875'
'15920','1','서울특별시 영등포구 여의도동 13-3번지 C동','빌리엔젤서여의도점','커피숍','193019.6458','447560.1623'
'15941','1','서울특별시 동작구 노량진동 119-64번지','에그드랍 노량진점','커피숍','194989.9067','445555.2971'
'15991','1','서울특별시 서대문구 연희동 188-79번지 정면우측 102호','무쵸 구스토 올리바(Mucho gusto oliva)','커피숍','193732.2829','451583.3533'
'15993','1','서울특별시 서초구 반포동 90-10번지 다솜빌딩 1층','(주)쿠첸','커피숍','199795.7768','443879.3597'
'15999','1','서울특별시 종로구 세종로 1번지','카페1번가(Cafe 1번가)','커피숍','197863.9494','453774.0434'
'16003','1','서울특별시 강남구 일원동 715-1번지 신영프라자','북앤커피도서관 B&C Library','커피숍','207316.1715','442619.8054'
'16013','1','서울특별시 성북구 안암동3가 103번지 지상1층','히든폼','커피숍','201918.9203','453377.7254'
'16019','1','서울특별시 영등포구 도림동 222-8번지 타워빌','펭귄카페','커피숍','190738.342','445236.7685'
'16020','1','서울특별시 강남구 개포동 1166번지','고다방','커피숍','204613.8339','441279.8166'
'16032','1','서울특별시 종로구 적선동 31-1번지','메이드 인 서촌','커피숍','197607.1034','452638.7873'
'16054','1','서울특별시 종로구 소격동 142-2','주식회사 가배도 삼청','커피숍','198354.8041','453067.9971'
'16118','1','서울특별시 중구 수표동 99번지 시그니쳐타워','저스트커피','커피숍','198916.6535','451694.8429'
'16129','1','서울특별시 동작구 상도동 317-11번지','코랄밸리','커피숍','193855.4624','444049.7952'
'16206','1','서울특별시 강서구 내발산동 665-17 천우네오젠아파트','카페해','커피숍','185691.9068','450292.8195'
'16207','1','서울특별시 강서구 등촌동 647-37번지 (지상 1층)','카페뀨','커피숍','187903.3263','450055.9327'
'16211','1','서울특별시 성북구 삼선동5가 411 성북구청','카페이음','커피숍','201416.7734','454126.7899'
'16232','1','서울특별시 금천구 시흥동 984번지 시흥유통상가','로스터킴','커피숍','191226.2874','437914.063'
'16267','1','서울특별시 강남구 논현동 185-4번지','컨트롤프로덕션&카페','커피숍','202313.8019','444987.3994'
'16268','1','서울특별시 강남구 율현동 194-7번지','MOON 문','커피숍','209502.938','441212.1177'
'16298','1','서울특별시 관악구 신림동 1514-5번지','이디야커피(신림대학동점)','커피숍','194145.9096','440956.7524'
'16301','1','서울특별시 강서구 화곡동 1079번지 101호','플라워링 트리(FLOWERING TREE)','커피숍','185746.7635','448724.86'
'16321','1','서울특별시 중랑구 상봉동 85-36번지','모굴(MOGUL)','커피숍','207932.0642','454608.3906'
'16342','1','서울특별시 용산구 원효로4가 95-1번지','휘슬링','커피숍','195793.008','447863.7037'
'16343','1','서울특별시 용산구 한남동 682-5번지','사유(SAYOO)','커피숍','200101.7725','448422.0765'
'16394','1','서울특별시 영등포구 여의도동 18번지 한국방송공사','데어카페','커피숍','192538.7866','447017.1592'
'16397','1','서울특별시 노원구 중계동 107-45번지','꿈커피','커피숍','207156.5933','460994.8257'
'16441','1','서울특별시 종로구 연건동 28-21번지','잠바주스 서울대병원점','커피숍','199824.096','452984.3605'
'16442','1','서울특별시 종로구 궁정동 29-2번지 1층','스탠딩커피','커피숍','197394.3323','453482.6323'
'16449','1','서울특별시 강동구 길동 331-3번지','카페 나의하루는','커피숍','212735.9414','448997.5131'
'16454','1','서울특별시 강동구 천호동 572번지 현대백화점','더앨리 현대백화점 천호점','커피숍','210929.9197','448537.4067'
'16469','1','서울특별시 강남구 역삼동 837-18번지 서희스타힐스오피스텔','콩커피','커피숍','202806.6054','443241.845'
'16471','1','서울특별시 강남구 도곡동 193-46번지','세미 베이스먼트(Semi-Basement)','커피숍','203831.5922','442758.3509'
'16474','1','서울특별시 중랑구 망우동 56번지 양원 청소년 독서실','양원커피','커피숍','209644.3085','456006.9639'
'16477','1','서울특별시 송파구 방이동 88번지 올림픽공원','투썸플레이스 올림픽공원역점','커피숍','210199.4592','446539.2794'
'16495','1','서울특별시 금천구 가산동 371-57번지 가산 더스카이밸리 1차','매머드 익스프레스 가산더스카이밸리 1차점','커피숍','189603.2229','441801.1351'
'16503','1','서울특별시 구로구 고척동 239-14번지','CAFE.91','커피숍','186865.9937','445024.764'
'16515','1','서울특별시 서대문구 북아현동 190-1번지 추계예술대학교 창조관 3층','해피카우 베이커리카페','커피숍','195806.7327','451160.4092'
'16524','1','서울특별시 용산구 산천동 202번지 삼성테마트','엘루이','커피숍','195547.1403','447976.7759'
'16540','1','서울특별시 종로구 종로5가 182-5번지','이디야 커피','커피숍','200129.7752','452034.6952'
'16541','1','서울특별시 종로구 공평동 17','엔제리너스 센트로폴리스점','커피숍','198455.0446','452160.1471'
'16543','1','서울특별시 관악구 신림동 1639-59번지','에스엠씨(SMC)','커피숍','193543.1535','442320.9113'
'16597','1','서울특별시 강남구 역삼동 702-28','할리스커피클럽 선릉역점','커피숍','204064.3066','444674.3558'
'16598','1','서울특별시 강남구 삼성동 41-20번지','(주)노보로스터코리아','커피숍','204058.5182','445553.1688'
'16600','1','서울특별시 영등포구 여의도동 23번지 서울 국제금융 센터 씨동','씨제이프레시웨이(주)한국피앤지본사카페','커피숍','193326.931','446973.9146'
'16604','1','서울특별시 관악구 봉천동 466-18번지','열린','커피숍','195423.5886','442699.4128'
'16620','1','서울특별시 성동구 행당동 168-151번지 왕십리민자역사','할리스커피 왕십리역점','커피숍','203321.5623','451001.8687'
'16621','1','서울특별시 성동구 사근동 110번지 한양대학교','카페드림 한양대 학생회관점','커피숍','204108.2637','450598.4701'
'16622','1','서울특별시 노원구 월계동 73-10 1층','미소카페(서울노원남부지역자활센터)','커피숍','205547.2117','457233.0651'
'16628','1','서울특별시 양천구 목동 753-12','경성꽈배기','커피숍','188605.7627','448342.9432'
'16690','1','서울특별시 도봉구 쌍문동 103-9번지 힐트리움 106동 101호','렛츠롱','커피숍','202749.9808','460337.491'
'16701','1','서울특별시 강서구 마곡동 774-9번지 사이언스타 123호','더벤티 마곡점','커피숍','185078','450896'
